PropertyID,PropertyType,TenureType,GFASqm,Region,AgeOfPropertyYears,MRTProximity,TenantMix,BuildingGrade,GreenMarkCertified,FloorToCeilingHeightM,ExistingLeaseTermRemainingYears,OccupancyRatePct,MonthlyRentPerSqmSGD,NOI_SGD,CapRatePct,ValuationSGD,PricePerSqmSGD,ValuationMethodology,ValuationDate
SG-COM-CQS1CW,Retail/Shop,60-year Leasehold,554.2,Rest of Central Region,16,Within 400m,Convenience/neighbourhood retail,Standard,True,2.9,2,90.5,111.59,537293.53,4.22,12732074.0,22973.79,Income Capitalization Approach,2025-09-03T19:53:40.513364+08:00
SG-COM-WAEX44,Industrial/Warehouse,99-year Leasehold,500.0,Rest of Central Region,19,Within 400m,Logistics/warehousing,Basic,False,7.1,2,91.6,18.45,81120.96,6.4,1267515.0,2535.03,Comparable Sales Approach (cross-checked with Income Capitalization),2026-01-01T00:28:24.513364+08:00
SG-COM-14VFTM,Industrial/Warehouse,Freehold,944.2,Outside Central Region,22,400m-800m,Data centre/specialized use,Standard,True,12.2,1,82.5,20.11,150383.87,7.2,2088665.0,2212.1,Comparable Sales Approach (cross-checked with Income Capitalization),2025-04-02T14:06:08.513364+08:00
SG-COM-JEA1GW,Office,99-year Leasehold,2805.4,Rest of Central Region,15,400m-800m,SME mixed tenants,Grade C,True,2.7,10,82.3,55.18,1223059.42,4.19,29189962.0,10404.92,Income Capitalization Approach,2026-06-28T00:59:33.513364+08:00
SG-COM-KROKR2,Business Park/Mixed-Use,Freehold,5815.7,Rest of Central Region,7,>800m,Mixed office-industrial,Prime,False,4.3,1,97.3,49.94,2712905.13,4.98,54476007.0,9367.06,Income Capitalization Approach,2025-07-10T00:07:47.513364+08:00
SG-COM-S26R2E,Office,99-year Leasehold,6087.2,Core Central Region,7,Within 400m,Single major tenant (MNC),Grade A,True,3.6,1,95.8,118.59,6638995.62,3.13,212108486.0,34845.0,Income Capitalization Approach,2025-12-21T09:22:16.513364+08:00
SG-COM-UQA60V,Industrial/Warehouse,Freehold,3031.4,Rest of Central Region,3,>800m,Data centre/specialized use,Standard,True,8.8,1,91.9,16.02,428442.46,6.75,6347296.0,2093.85,Comparable Sales Approach (cross-checked with Income Capitalization),2025-09-17T15:47:53.513364+08:00
SG-COM-Z11KPM,Office,Freehold,544.6,Outside Central Region,4,>800m,SME mixed tenants,Grade B,True,2.8,10,74.9,38.27,149861.18,4.74,3161628.0,5805.41,Income Capitalization Approach,2025-11-28T18:21:07.513364+08:00
SG-COM-6E6M2G,Office,Freehold,1535.0,Outside Central Region,20,Within 400m,Multi-tenanted corporates,Grade B,True,3.3,8,76.5,39.67,447201.5,4.58,9764225.0,6361.06,Income Capitalization Approach,2025-07-05T21:04:54.513364+08:00
SG-COM-4T9O94,Office,99-year Leasehold,2178.9,Outside Central Region,8,>800m,Multi-tenanted corporates,Grade C,True,3.2,9,96.5,26.69,538746.45,4.92,10950131.0,5025.53,Income Capitalization Approach,2025-02-09T18:39:27.513364+08:00
SG-COM-ANOH5D,Retail/Shop,99-year Leasehold,252.3,Rest of Central Region,22,Within 400m,Fashion & lifestyle mix,Standard,False,3.6,6,91.5,123.36,273390.83,4.27,6402596.0,25376.92,Income Capitalization Approach,2026-07-05T05:53:30.513364+08:00
SG-COM-JJPZAW,Office,Freehold,437.1,Core Central Region,21,400m-800m,SME mixed tenants,Grade B,False,3.1,2,69.9,83.38,244563.2,3.43,7130122.0,16312.34,Income Capitalization Approach,2025-08-01T11:18:07.513364+08:00
SG-COM-OWC4UJ,Office,99-year Leasehold,1976.8,Rest of Central Region,11,>800m,Single major tenant (MNC),Grade C,False,3.4,5,63.4,38.9,468029.07,4.28,10935259.0,5531.8,Income Capitalization Approach,2025-08-10T15:04:57.513364+08:00
SG-COM-2QOGRH,Retail/Shop,99-year Leasehold,417.2,Rest of Central Region,16,400m-800m,Convenience/neighbourhood retail,Prime,True,3.4,3,51.4,126.31,260025.77,4.79,5428513.0,13011.78,Income Capitalization Approach,2026-01-30T07:54:50.513364+08:00
SG-COM-0NEZ44,Retail/Shop,99-year Leasehold,289.1,Outside Central Region,8,>800m,F&B anchor,Standard,True,3.5,6,61.3,63.69,108355.52,5.64,1921197.0,6645.44,Income Capitalization Approach,2024-10-15T06:32:41.513364+08:00
SG-COM-RLHOD5,Industrial/Warehouse,99-year Leasehold,1963.2,Outside Central Region,17,>800m,Light manufacturing,Basic,True,13.4,9,96.0,12.68,229417.35,6.55,3502555.0,1784.11,Comparable Sales Approach (cross-checked with Income Capitalization),2026-01-08T18:35:38.513364+08:00
SG-COM-I2NY6O,Industrial/Warehouse,99-year Leasehold,4541.3,Outside Central Region,14,>800m,Light manufacturing,Standard,True,6.3,2,83.2,17.75,643832.82,6.92,9303942.0,2048.74,Comparable Sales Approach (cross-checked with Income Capitalization),2024-10-03T06:23:25.513364+08:00
SG-COM-8MJ0FD,Industrial/Warehouse,99-year Leasehold,17253.2,Outside Central Region,32,>800m,Light manufacturing,Basic,True,8.2,6,93.1,11.16,1720896.56,7.2,23901341.0,1385.33,Comparable Sales Approach (cross-checked with Income Capitalization),2026-03-17T14:46:29.513364+08:00
SG-COM-NTQCTW,Office,60-year Leasehold,804.5,Rest of Central Region,26,Within 400m,Single major tenant (MNC),Grade B,True,3.1,3,73.8,61.72,351786.82,4.0,8794670.0,10931.85,Income Capitalization Approach,2026-08-12T10:24:33.513364+08:00
SG-COM-KUMC0P,Office,99-year Leasehold,627.3,Outside Central Region,5,>800m,SME mixed tenants,Grade B,True,3.4,7,89.3,47.23,253989.59,4.71,5392560.0,8596.46,Income Capitalization Approach,2024-10-18T01:11:34.513364+08:00
SG-COM-9GA256,Business Park/Mixed-Use,99-year Leasehold,5500.6,Outside Central Region,3,400m-800m,Mixed office-industrial,Basic,True,5.9,10,97.1,35.45,1817677.23,5.6,32458522.0,5900.91,Income Capitalization Approach,2026-04-06T05:34:53.513364+08:00
SG-COM-9LYBP6,Office,99-year Leasehold,915.1,Outside Central Region,4,>800m,Multi-tenanted corporates,Grade C,False,2.6,8,81.7,37.74,270871.77,4.5,6019373.0,6577.83,Income Capitalization Approach,2026-01-02T07:11:16.513364+08:00
SG-COM-W482YM,Retail/Shop,Freehold,295.6,Rest of Central Region,12,400m-800m,Convenience/neighbourhood retail,Prime,True,3.0,2,85.3,158.67,384078.07,4.79,8018331.0,27125.61,Income Capitalization Approach,2026-02-14T04:59:23.513364+08:00
SG-COM-TCU9FR,Business Park/Mixed-Use,60-year Leasehold,2553.4,Outside Central Region,12,>800m,Mixed office-industrial,Standard,False,3.0,5,88.6,36.5,792714.26,5.7,13907268.0,5446.57,Income Capitalization Approach,2026-03-28T05:38:41.513364+08:00
SG-COM-6MV12Y,Business Park/Mixed-Use,60-year Leasehold,1334.3,Rest of Central Region,0,>800m,Corporate campus (single user),Standard,True,6.3,1,64.8,55.5,460672.95,5.37,8578640.0,6429.32,Income Capitalization Approach,2026-05-28T11:58:51.513364+08:00
SG-COM-CB18JU,Retail/Shop,Freehold,147.0,Outside Central Region,18,400m-800m,Convenience/neighbourhood retail,Basic,True,3.4,8,86.2,31.34,38123.68,5.18,735978.0,5006.65,Income Capitalization Approach,2025-11-14T17:02:40.513364+08:00
SG-COM-CGRAVT,Industrial/Warehouse,60-year Leasehold,703.1,Outside Central Region,23,Within 400m,Light manufacturing,Standard,True,10.5,9,88.2,13.24,78821.54,7.35,1072402.0,1525.25,Comparable Sales Approach (cross-checked with Income Capitalization),2025-08-13T01:35:19.513364+08:00
SG-COM-DVQDHT,Retail/Shop,99-year Leasehold,186.7,Outside Central Region,23,>800m,Convenience/neighbourhood retail,Standard,True,4.1,4,67.3,64.03,77234.99,5.71,1352627.0,7244.92,Income Capitalization Approach,2025-02-28T09:51:00.513364+08:00
SG-COM-3PWP59,Industrial/Warehouse,60-year Leasehold,20000.0,Outside Central Region,17,Within 400m,Light manufacturing,Standard,False,6.0,10,93.7,12.93,2326158.72,7.4,31434577.0,1571.73,Comparable Sales Approach (cross-checked with Income Capitalization),2024-11-22T17:42:42.513364+08:00
SG-COM-PKU5VM,Office,99-year Leasehold,857.1,Core Central Region,16,Within 400m,Multi-tenanted corporates,Grade A,False,2.6,5,95.8,89.92,708801.35,3.63,19526208.0,22781.72,Income Capitalization Approach,2026-05-30T20:25:09.513364+08:00
SG-COM-1GJF67,Office,60-year Leasehold,2753.5,Outside Central Region,11,400m-800m,Multi-tenanted corporates,Grade C,True,2.8,1,95.5,36.9,931506.85,4.55,20472678.0,7435.15,Income Capitalization Approach,2026-02-21T06:31:33.513364+08:00
SG-COM-8A6H8M,Retail/Shop,99-year Leasehold,992.0,Outside Central Region,26,400m-800m,F&B anchor,Basic,False,2.7,8,89.7,58.88,502971.24,5.25,9580405.0,9657.67,Income Capitalization Approach,2025-05-16T00:48:16.513364+08:00
SG-COM-LX2N3A,Office,Freehold,1338.3,Outside Central Region,15,>800m,SME mixed tenants,Grade B,True,2.6,8,90.6,44.53,518329.11,4.88,10621498.0,7936.56,Income Capitalization Approach,2026-07-11T01:50:01.513364+08:00
SG-COM-6ST5B5,Industrial/Warehouse,99-year Leasehold,16013.3,Rest of Central Region,33,400m-800m,Logistics/warehousing,Standard,True,11.4,1,76.5,21.86,2570772.62,6.49,39611288.0,2473.65,Comparable Sales Approach (cross-checked with Income Capitalization),2025-05-03T16:35:40.513364+08:00
SG-COM-H9ZMCE,Retail/Shop,99-year Leasehold,164.7,Outside Central Region,13,Within 400m,Convenience/neighbourhood retail,Prime,True,3.0,5,90.0,72.03,102499.27,5.41,1894626.0,11503.5,Income Capitalization Approach,2025-09-28T18:12:02.513364+08:00
SG-COM-ECW520,Industrial/Warehouse,60-year Leasehold,500.0,Outside Central Region,2,>800m,Light manufacturing,Prime,True,9.3,6,62.8,22.02,66377.09,7.03,944198.0,1888.4,Comparable Sales Approach (cross-checked with Income Capitalization),2024-10-16T10:45:35.513364+08:00
SG-COM-9WDR1Q,Industrial/Warehouse,99-year Leasehold,739.7,Rest of Central Region,9,>800m,Data centre/specialized use,Basic,True,9.3,3,92.1,18.41,120403.82,6.05,1990146.0,2690.48,Comparable Sales Approach (cross-checked with Income Capitalization),2025-10-20T08:39:56.513364+08:00
SG-COM-LR2NMR,Retail/Shop,99-year Leasehold,56.6,Core Central Region,9,400m-800m,F&B anchor,Standard,False,3.3,1,91.2,154.34,76482.31,3.85,1986554.0,35098.13,Income Capitalization Approach,2025-03-23T21:56:20.513364+08:00
SG-COM-PHKE1H,Industrial/Warehouse,Freehold,1629.7,Outside Central Region,35,>800m,Logistics/warehousing,Basic,True,11.6,1,99.3,16.73,259910.66,6.73,3861971.0,2369.74,Comparable Sales Approach (cross-checked with Income Capitalization),2026-02-15T20:32:34.513364+08:00
SG-COM-98Y951,Office,Freehold,10717.7,Core Central Region,13,Within 400m,SME mixed tenants,Grade B,False,3.2,9,78.4,71.81,5792603.72,3.31,175003134.0,16328.42,Income Capitalization Approach,2025-09-27T06:55:04.513364+08:00
SG-COM-M4MDUE,Retail/Shop,999-year Leasehold,2000.0,Outside Central Region,7,>800m,Fashion & lifestyle mix,Prime,True,3.2,4,73.0,53.43,748874.88,5.19,14429188.0,7214.59,Income Capitalization Approach,2025-05-10T19:56:37.513364+08:00
SG-COM-DD6CO0,Office,99-year Leasehold,826.8,Rest of Central Region,9,400m-800m,Single major tenant (MNC),Grade C,False,3.1,1,90.6,54.84,394364.07,4.11,9595233.0,11605.26,Income Capitalization Approach,2025-01-17T01:00:48.513364+08:00
SG-COM-2C688X,Industrial/Warehouse,99-year Leasehold,940.7,Rest of Central Region,28,400m-800m,Light manufacturing,Prime,True,8.1,8,67.9,21.05,129075.63,6.17,2091988.0,2223.86,Comparable Sales Approach (cross-checked with Income Capitalization),2026-09-07T04:38:34.513364+08:00
SG-COM-SGE343,Industrial/Warehouse,99-year Leasehold,4367.7,Rest of Central Region,1,400m-800m,Data centre/specialized use,Basic,True,7.9,7,90.2,17.29,653921.42,6.74,9702098.0,2221.33,Comparable Sales Approach (cross-checked with Income Capitalization),2025-09-06T16:39:17.513364+08:00
SG-COM-WUGDHO,Business Park/Mixed-Use,60-year Leasehold,5211.4,Outside Central Region,12,400m-800m,Corporate campus (single user),Standard,True,3.0,9,94.5,37.58,1776700.51,5.56,31955045.0,6131.76,Income Capitalization Approach,2025-01-15T22:29:46.513364+08:00
SG-COM-KT203K,Industrial/Warehouse,60-year Leasehold,4605.4,Outside Central Region,23,400m-800m,Data centre/specialized use,Basic,True,8.2,10,94.2,16.56,689683.48,7.39,9332659.0,2026.46,Comparable Sales Approach (cross-checked with Income Capitalization),2025-04-21T05:46:06.513364+08:00
SG-COM-75MJ59,Business Park/Mixed-Use,99-year Leasehold,1021.7,Outside Central Region,4,>800m,Corporate campus (single user),Standard,True,3.5,7,93.2,30.36,277531.51,6.05,4587298.0,4489.87,Income Capitalization Approach,2026-02-04T05:20:40.513364+08:00
SG-COM-QEV3QE,Office,99-year Leasehold,2051.8,Outside Central Region,12,400m-800m,Single major tenant (MNC),Grade B,False,3.7,10,56.2,29.96,331653.35,4.67,7101785.0,3461.25,Income Capitalization Approach,2026-07-15T04:28:12.513364+08:00
SG-COM-0155RL,Business Park/Mixed-Use,99-year Leasehold,2264.4,Rest of Central Region,15,400m-800m,Tech/R&D tenants,Standard,True,5.7,2,86.6,44.76,842621.14,5.34,15779422.0,6968.48,Income Capitalization Approach,2024-11-20T11:02:01.513364+08:00
SG-COM-FD39X8,Retail/Shop,99-year Leasehold,190.7,Outside Central Region,28,>800m,F&B anchor,Basic,True,4.4,4,87.2,55.71,88934.77,5.48,1622897.0,8510.21,Income Capitalization Approach,2024-10-31T04:32:20.513364+08:00
SG-COM-L1ONXE,Retail/Shop,99-year Leasehold,218.1,Rest of Central Region,12,400m-800m,F&B anchor,Standard,True,2.7,4,67.2,149.6,210488.21,4.74,4440680.0,20360.75,Income Capitalization Approach,2024-10-03T22:14:11.513364+08:00
SG-COM-OPPZKF,Retail/Shop,99-year Leasehold,196.0,Rest of Central Region,8,400m-800m,F&B anchor,Basic,False,2.7,6,84.5,136.22,216583.26,4.48,4834448.0,24665.55,Income Capitalization Approach,2025-12-21T03:04:21.513364+08:00
SG-COM-VA96NZ,Office,99-year Leasehold,1169.6,Rest of Central Region,0,>800m,SME mixed tenants,Grade C,True,3.3,2,99.7,55.43,620509.78,3.82,16243712.0,13888.26,Income Capitalization Approach,2026-06-30T10:57:55.513364+08:00
SG-COM-SYH85S,Office,99-year Leasehold,424.7,Rest of Central Region,27,Within 400m,SME mixed tenants,Grade B,False,2.8,8,80.5,47.27,155144.0,3.94,3937665.0,9271.64,Income Capitalization Approach,2025-12-20T05:35:23.513364+08:00
SG-COM-5L26Z9,Office,99-year Leasehold,5604.9,Outside Central Region,8,400m-800m,SME mixed tenants,Grade A,True,3.1,1,96.9,30.1,1569384.55,4.72,33249673.0,5932.25,Income Capitalization Approach,2025-10-31T09:38:25.513364+08:00
SG-COM-HASLXN,Office,99-year Leasehold,1491.6,Rest of Central Region,18,Within 400m,Single major tenant (MNC),Grade B,True,3.4,2,96.1,49.66,683366.54,4.06,16831688.0,11284.32,Income Capitalization Approach,2025-06-22T09:14:18.513364+08:00
SG-COM-5E8HLA,Retail/Shop,Freehold,273.9,Outside Central Region,18,400m-800m,Convenience/neighbourhood retail,Standard,True,4.2,2,81.0,43.55,92754.81,5.62,1650441.0,6025.71,Income Capitalization Approach,2024-09-16T20:00:36.513364+08:00
SG-COM-YZ7DR5,Industrial/Warehouse,99-year Leasehold,2811.6,Outside Central Region,5,>800m,Light manufacturing,Basic,False,8.4,4,93.5,10.87,274325.34,7.16,3831359.0,1362.7,Comparable Sales Approach (cross-checked with Income Capitalization),2025-09-11T08:01:18.513364+08:00
SG-COM-BVIM13,Retail/Shop,99-year Leasehold,147.3,Rest of Central Region,32,Within 400m,F&B anchor,Basic,True,2.7,5,92.9,134.61,176834.51,4.64,3811089.0,25872.97,Income Capitalization Approach,2025-08-25T11:16:46.513364+08:00
SG-COM-AXO145,Retail/Shop,99-year Leasehold,890.3,Core Central Region,7,Within 400m,Fashion & lifestyle mix,Standard,False,3.0,9,95.2,239.67,1950106.05,3.78,51590107.0,57946.88,Income Capitalization Approach,2024-12-16T16:24:15.513364+08:00
SG-COM-D382N0,Retail/Shop,99-year Leasehold,230.5,Outside Central Region,22,400m-800m,Convenience/neighbourhood retail,Prime,False,3.7,4,88.9,49.57,97513.07,5.54,1760164.0,7636.29,Income Capitalization Approach,2026-08-05T05:42:23.513364+08:00
SG-COM-CN3XJU,Retail/Shop,99-year Leasehold,117.2,Core Central Region,11,Within 400m,Fashion & lifestyle mix,Standard,True,4.3,8,86.0,291.7,282249.85,3.59,7862113.0,67082.88,Income Capitalization Approach,2026-01-05T19:16:49.513364+08:00
SG-COM-A8TSMH,Office,99-year Leasehold,663.2,Outside Central Region,0,400m-800m,SME mixed tenants,Grade B,True,3.3,4,78.7,42.99,215406.07,5.01,4299522.0,6482.99,Income Capitalization Approach,2025-11-15T22:29:05.513364+08:00
SG-COM-LQPOSQ,Industrial/Warehouse,99-year Leasehold,3547.5,Rest of Central Region,15,Within 400m,Logistics/warehousing,Standard,True,6.5,3,71.5,16.92,412002.68,6.73,6121882.0,1725.69,Comparable Sales Approach (cross-checked with Income Capitalization),2026-05-29T10:26:21.513364+08:00
SG-COM-LUI8YK,Office,Freehold,1919.6,Rest of Central Region,6,400m-800m,Single major tenant (MNC),Grade B,True,3.1,4,90.8,61.79,1033917.81,3.97,26043270.0,13567.03,Income Capitalization Approach,2024-12-12T01:49:58.513364+08:00
SG-COM-Y812HG,Industrial/Warehouse,Freehold,2134.8,Rest of Central Region,25,Within 400m,Logistics/warehousing,Standard,False,9.8,4,98.5,20.69,417662.18,6.73,6205976.0,2907.05,Comparable Sales Approach (cross-checked with Income Capitalization),2026-03-07T21:54:41.513364+08:00
SG-COM-UKE6M2,Industrial/Warehouse,99-year Leasehold,3628.8,Rest of Central Region,20,Within 400m,Data centre/specialized use,Prime,True,8.3,5,88.4,18.36,565404.43,6.55,8632129.0,2378.78,Comparable Sales Approach (cross-checked with Income Capitalization),2025-07-02T23:54:40.513364+08:00
SG-COM-0FGVWJ,Retail/Shop,99-year Leasehold,50.0,Rest of Central Region,17,400m-800m,Convenience/neighbourhood retail,Prime,True,3.1,7,97.7,109.29,51252.64,4.4,1164833.0,23296.66,Income Capitalization Approach,2025-02-20T03:06:19.513364+08:00
SG-COM-FWIGNM,Industrial/Warehouse,Freehold,16528.1,Rest of Central Region,19,400m-800m,Logistics/warehousing,Prime,False,8.6,10,65.0,17.6,1815182.05,6.6,27502758.0,1664.0,Comparable Sales Approach (cross-checked with Income Capitalization),2024-12-06T14:26:24.513364+08:00
SG-COM-ONUTBI,Office,99-year Leasehold,3395.0,Rest of Central Region,16,Within 400m,Multi-tenanted corporates,Grade C,True,2.7,9,69.7,58.84,1336646.16,4.37,30586869.0,9009.39,Income Capitalization Approach,2025-01-22T06:17:45.513364+08:00
SG-COM-S0B3DX,Industrial/Warehouse,Freehold,500.0,Outside Central Region,10,>800m,Data centre/specialized use,Basic,True,8.7,5,64.2,14.2,43758.72,7.44,588155.0,1176.31,Comparable Sales Approach (cross-checked with Income Capitalization),2024-12-18T08:12:56.513364+08:00
SG-COM-H6Y23B,Industrial/Warehouse,Freehold,2484.7,Rest of Central Region,34,400m-800m,Logistics/warehousing,Basic,True,10.6,6,89.7,17.21,368229.44,6.6,5579234.0,2245.44,Comparable Sales Approach (cross-checked with Income Capitalization),2025-07-17T23:52:15.513364+08:00
SG-COM-4DTX6Z,Industrial/Warehouse,99-year Leasehold,3884.6,Rest of Central Region,26,Within 400m,Logistics/warehousing,Standard,False,9.6,4,88.3,21.08,694142.84,6.69,10375827.0,2671.02,Comparable Sales Approach (cross-checked with Income Capitalization),2026-03-15T21:08:23.513364+08:00
SG-COM-Z8AAGI,Industrial/Warehouse,99-year Leasehold,2211.1,Outside Central Region,10,400m-800m,Data centre/specialized use,Standard,True,9.9,7,99.4,17.15,361851.29,7.1,5096497.0,2304.96,Comparable Sales Approach (cross-checked with Income Capitalization),2026-08-23T20:31:03.513364+08:00
SG-COM-R3O6XQ,Industrial/Warehouse,99-year Leasehold,3337.1,Rest of Central Region,21,400m-800m,Light manufacturing,Prime,False,8.7,1,73.7,25.5,602071.57,6.39,9422090.0,2823.44,Comparable Sales Approach (cross-checked with Income Capitalization),2025-09-04T18:29:27.513364+08:00
SG-COM-2RB4EQ,Business Park/Mixed-Use,Freehold,1905.1,Core Central Region,11,400m-800m,Tech/R&D tenants,Standard,True,4.6,1,80.1,71.66,1049780.09,4.06,25856652.0,13572.33,Income Capitalization Approach,2025-08-14T10:27:36.513364+08:00
SG-COM-F2W85J,Retail/Shop,99-year Leasehold,649.3,Outside Central Region,24,400m-800m,F&B anchor,Standard,True,3.1,10,76.5,39.78,189689.31,5.19,3654900.0,5628.99,Income Capitalization Approach,2024-09-18T16:41:08.513364+08:00
SG-COM-JJF7CP,Industrial/Warehouse,999-year Leasehold,8093.0,Outside Central Region,16,Within 400m,Light manufacturing,Standard,True,10.0,7,84.2,18.24,1193212.24,7.38,16168188.0,1997.8,Comparable Sales Approach (cross-checked with Income Capitalization),2026-06-24T01:13:33.513364+08:00
SG-COM-KA3S5W,Industrial/Warehouse,99-year Leasehold,1456.5,Outside Central Region,13,>800m,Data centre/specialized use,Standard,True,12.9,2,94.8,17.33,229714.61,7.28,3155420.0,2166.44,Comparable Sales Approach (cross-checked with Income Capitalization),2025-10-31T04:57:25.513364+08:00
SG-COM-RIV0BI,Retail/Shop,Freehold,190.1,Rest of Central Region,28,400m-800m,Fashion & lifestyle mix,Prime,True,2.8,4,98.8,104.44,188311.64,4.48,4203385.0,22111.44,Income Capitalization Approach,2024-12-16T09:29:03.513364+08:00
SG-COM-NEDIMT,Business Park/Mixed-Use,Freehold,4452.1,Rest of Central Region,14,400m-800m,Mixed office-industrial,Standard,True,5.3,2,96.3,55.24,2273610.68,4.84,46975427.0,10551.3,Income Capitalization Approach,2025-09-25T09:22:08.513364+08:00
